Date,Id,DayType,Heart,DayRate,Oddometer,Weight,DaiMile,HeaV1,HeaV2,HeaV3,HeaV4,HeaV5,HeaV6,HeaV7,HeaV8,HeaV9,Peak_Day,Peak_Wee,Peak_Mon,Memo,Sleep,Level,Level1,Level2,Level3,Level4,Level5,TotalHrs,WeeklySunday,Type
"04/10/93 00:00:00",1,"Route #1 - Tsw WRock",0,0,0.00000000e+00,0.00000000e+00,6.00000000e+01,"01:47:07","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule"," ","00:00:00","1","123","456","781","297","211","01:47:07","04/04/93 00:00:00",1
"05/08/93 00:00:00",1,"Route #1 - Tsw WRock",,,,,6.00000000e+01,,,,,,,,,,,,,"Average of 34.3 KM/Hr ",,,,,,,,"01:44:54",,2
"05/08/93 00:00:00",1,"Route #1 - Tsw WRock",0,0,0.00000000e+00,0.00000000e+00,6.00000000e+01,"01:44:54","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule"," ","00:00:00","1","123","456","781","297","211","01:44:54","05/02/93 00:00:00",1
"06/23/93 00:00:00",1,"Route #1 - Tsw WRock",,,,,6.00000000e+01,,,,,,,,,,,,,"Average of 36.2 - used Good wheels. ",,,,,,,,"01:39:19",,2
"06/23/93 00:00:00",1,"Route #1 - Tsw WRock",0,0,0.00000000e+00,0.00000000e+00,6.00000000e+01,"01:39:19","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule"," ","00:00:00","1","123","456","781","297","211","01:39:19","06/20/93 00:00:00",1
"05/29/93 00:00:00",1,"Route #1 - Tsw WRock",,,,,6.00000000e+01,,,,,,,,,,,,,"Average of 34.9 KM/H ",,,,,,,,"01:42:57",,2
"05/29/93 00:00:00",1,"Route #1 - Tsw WRock",0,0,0.00000000e+00,0.00000000e+00,6.00000000e+01,"01:42:57","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule"," ","00:00:00","1","123","456","781","297","211","01:42:57","05/23/93 00:00:00",1
"06/01/93 00:00:00",1,"Route #2 - 40KM TT",,,,,4.00000000e+01,,,,,,,,,,,,,"Average of 37.6 KM/Hr ",,,,,,,,"01:03:41",,2
"06/01/93 00:00:00",1,"Route #2 - 40KM TT",0,0,0.00000000e+00,0.00000000e+00,4.00000000e+01,"01:03:41","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule"," ","00:00:00","1","123","456","781","297","211","01:03:41","05/30/93 00:00:00",1
"03/02/03 00:00:00",1,"Races",42,0,0.00000000e+00,0.00000000e+00,9.00000000e+01,"00:00:00","00:00:00","00:00:00","00:30:00","01:30:00","01:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","First training race of the year... It was the flat rectangle course along River Road in Langley. Made 13 of 17 laps with the A's. 

My weakness was, position in pack and lack of power to sprint upto the pack at each corner.","08:30:00","2","123","456","781","297","211","03:00:00","03/02/03 00:00:00",1
"03/04/03 00:00:00",1,"Route #9 - UBC",,,,,7.50000000e+00,,,,,,,,,,,,,"First intervals was best of 10:45 ",,,,,,,,"00:10:45",,2
"03/04/03 00:00:00",1,"Intervals.",46,3,0.00000000e+00,0.00000000e+00,8.80000000e+01,"00:00:00","01:00:00","01:30:00","00:16:00","01:00:00","00:10:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Did six interval of route #4 UBC - 
1. 10:45
2. 11:46
3. 11:15
4. 11:37
5. 11:25
6. 11:47

 ","10:00:00","2","123","456","781","297","211","03:56:00","03/02/03 00:00:00",1
"03/05/03 00:00:00",1,"Regular",48,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule"," ","09:00:00","1","123","456","781","297","211","00:00:00","03/02/03 00:00:00",1
"03/06/03 00:00:00",1,"Overdistance",45,0,0.00000000e+00,0.00000000e+00,6.00000000e+01,"00:00:00","00:00:00","01:30:00","00:30:00","00:15:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Road out to Dizzy to pickup saddle and then continued to Horse Bay and then back over Lions Gate bridge, around Stanely Park and home by Granville Island. ","09:30:00","2","123","456","781","297","211","02:15:00","03/02/03 00:00:00",1
"03/06/03 00:00:00",2,"Regular",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule"," ","00:00:00","1","123","456","789","166","000","00:00:00","03/02/03 00:00:00",1
"03/06/03 00:00:00",7,"Sprints",88,7,2.00000000e+00,0.00000000e+00,2.40000000e+01,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule"," ","88:00:00","1","000","000","000","000","000","00:00:00","03/02/03 00:00:00",1
"03/07/03 00:00:00",7,"Road Hockey",0,0,1.00000000e+02,0.00000000e+00,9.80000000e+01,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule"," ","00:00:00","1","000","000","000","000","000","00:00:00","03/02/03 00:00:00",1
"04/08/02 00:00:00",1,"Rest Day",44,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule"," ","09:00:00","1","123","456","781","297","211","00:00:00","04/07/02 00:00:00",1
"04/09/02 00:00:00",1,"Rest Day",51,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule"," ","10:00:00","1","123","456","781","297","211","00:00:00","04/07/02 00:00:00",1
"04/10/02 00:00:00",1,"Overdistance",48,0,0.00000000e+00,0.00000000e+00,3.30000000e+01,"00:00:00","00:00:00","00:20:00","00:20:00","00:20:00","00:20:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode to Iona and back. First ride this week, will do a couple of more rides before the begining of the 3 month peak cycle. ","09:30:00","1","123","456","781","297","211","01:20:00","04/07/02 00:00:00",1
"04/11/02 00:00:00",1,"Regular",47,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule"," ","09:30:00","1","123","456","781","297","211","00:00:00","04/07/02 00:00:00",1
"04/12/02 00:00:00",1,"Regular",52,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule"," ","10:00:00","1","123","456","781","297","211","00:00:00","04/07/02 00:00:00",1
"04/13/02 00:00:00",1,"Overdistance",0,0,0.00000000e+00,0.00000000e+00,4.40000000e+01,"00:00:00","01:30:00","00:16:00","00:10:00","00:04:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Richmond loop. ","10:00:00","1","123","456","781","297","211","02:00:00","04/07/02 00:00:00",1
"04/15/02 00:00:00",1,"Rest Day",51,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","Complete Rest - No activity.","No Current Peak Schedule","Complete Rest - No activity."," ","10:00:00","1","123","456","781","297","211","00:00:00","04/14/02 00:00:00",1
"09/06/00 00:00:00",1,"Overdistance",0,4,7.06900000e+03,0.00000000e+00,1.80000000e+01,"00:00:00","00:16:00","00:25:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","Regular Training - Normal training schedule.","No Current Peak Schedule","No Current Peak Schedule","Overdistance training","00:00:00","1","123","456","781","297","111","00:41:00","09/03/00 00:00:00",1
"09/10/00 00:00:00",1,"Overdistance",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","Regular Training - Normal training schedule.","No Current Peak Schedule","No Current Peak Schedule",,"00:00:00","1","123","456","781","297","111","00:00:00","09/10/00 00:00:00",1
"09/09/00 00:00:00",1,"Rest Day",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","Regular Training - Normal training schedule.","No Current Peak Schedule","No Current Peak Schedule",,"00:00:00","1","123","456","781","297","111","00:00:00","09/03/00 00:00:00",1
"09/18/00 00:00:00",1,"Regular",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","Regular Training - Normal training schedule.","No Current Peak Schedule","No Current Peak Schedule",,"10:00:00","1","123","456","781","297","111","00:00:00","09/17/00 00:00:00",1
"09/17/00 00:00:00",1,"Intervals.",0,0,7.30420020e+03,0.00000000e+00,3.65000000e+01,"00:00:00","00:10:00","01:00:00","00:00:00","00:00:00","00:17:58","00:00:00","00:00:00","00:00:00","Regular Training - Normal training schedule.","No Current Peak Schedule","No Current Peak Schedule",,"00:00:00","2","123","456","781","297","111","01:27:58","09/17/00 00:00:00",1
"10/11/00 00:00:00",1,"Overdistance",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:48:10","00:06:00","00:08:50","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","First Day of training....","00:00:00","2","123","456","781","297","111","01:03:00","10/08/00 00:00:00",1
"10/14/00 00:00:00",1,"Tempo Riding",0,0,0.00000000e+00,0.00000000e+00,4.30000000e+01,"00:00:00","01:13:50","00:41:00","00:02:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode Richmond loop. Level 1 & 2","07:00:00","2","123","456","781","297","111","01:56:50","10/08/00 00:00:00",1
"10/12/00 00:00:00",1,"Tempo Riding",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:29:20","00:07:00","00:00:10","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Jogged Home from work.","00:00:00","2","123","456","781","297","111","00:36:30","10/08/00 00:00:00",1
"10/15/00 00:00:00",1,"Regular",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:17:30","00:30:00","00:12:50","00:05:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"00:00:00","1","123","456","781","297","111","01:05:20","10/15/00 00:00:00",1
"10/21/00 00:00:00",1,"Overdistance",0,0,7.64179980e+03,0.00000000e+00,4.90200005e+01,"00:00:00","00:39:00","00:30:00","00:53:00","00:04:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Richmond loop....","00:00:00","2","123","456","781","297","111","02:06:00","10/15/00 00:00:00",1
"10/19/00 00:00:00",1,"Regular",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:20:00","00:09:50","00:02:30","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Jogged home from work...
","00:00:00","2","123","456","781","297","111","00:32:20","10/15/00 00:00:00",1
"10/18/00 00:00:00",1,"Overdistance",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:52:40","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"00:00:00","1","123","456","781","297","111","00:52:40","10/15/00 00:00:00",1
"10/24/00 00:00:00",1,"Regular",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"08:45:00","1","123","456","781","297","111","00:00:00","10/22/00 00:00:00",1
"10/23/00 00:00:00",1,"Rest Day",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"00:00:00","1","123","456","781","297","111","00:00:00","10/22/00 00:00:00",1
"11/01/00 00:00:00",1,"Rest Day",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rest today, will ride tomorrow","09:00:00","1","123","456","781","297","111","00:00:00","10/29/00 00:00:00",1
"10/31/00 00:00:00",1,"Jog",50,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:11:00","00:25:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Jogged home from work","09:00:00","1","123","456","781","297","111","00:36:00","10/29/00 00:00:00",1
"10/30/00 00:00:00",1,"Rest Day",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"00:00:00","1","123","456","781","297","111","00:00:00","10/29/00 00:00:00",1
"10/29/00 00:00:00",1,"Overdistance",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:30:00","00:30:00","00:10:00","00:03:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Sperling loop","09:00:00","2","123","456","781","297","111","01:13:00","10/29/00 00:00:00",1
"10/28/00 00:00:00",1,"Overdistance",0,0,0.00000000e+00,0.00000000e+00,4.50000000e+01,"00:10:00","00:20:00","00:30:00","00:50:00","00:03:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"00:00:00","1","123","456","781","297","111","01:53:00","10/22/00 00:00:00",1
"10/25/00 00:00:00",1,"Rest Day",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"00:00:00","1","123","456","781","297","111","00:00:00","10/22/00 00:00:00",1
"10/26/00 00:00:00",1,"Overdistance",0,0,0.00000000e+00,0.00000000e+00,4.50000000e+01,"00:00:00","00:10:00","01:30:00","00:10:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"00:00:00","2","123","456","781","297","111","01:50:00","10/22/00 00:00:00",1
"11/04/00 00:00:00",1,"Overdistance",0,0,7.82860010e+03,0.00000000e+00,5.89900017e+01,"00:00:00","00:31:00","00:40:40","01:06:00","00:04:10","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","First rode along Marine Dr. to Queen brough bridge then along RR to #6 then Richmond loop. Rode along Steveston...","00:00:00","1","123","456","781","297","111","02:21:50","10/29/00 00:00:00",1
"11/02/00 00:00:00",1,"Regular",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:55:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"00:00:00","1","123","456","781","297","111","00:55:00","10/29/00 00:00:00",1
"11/08/00 00:00:00",1,"Regular",0,0,7.85239990e+03,0.00000000e+00,2.37099991e+01,"00:00:00","00:19:00","00:20:00","00:19:20","00:05:40","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Sperling loop","00:00:00","1","123","456","781","297","111","01:04:00","11/05/00 00:00:00",1
"11/07/00 00:00:00",1,"Jog",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:10:30","00:09:30","00:11:00","00:01:40","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Jogged home from work...","00:00:00","2","123","456","781","297","111","00:32:40","11/05/00 00:00:00",1
"11/15/00 00:00:00",1,"Rest Day",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"00:00:00","1","123","456","781","297","111","00:00:00","11/12/00 00:00:00",1
"11/14/00 00:00:00",1,"Jog",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:20:00","00:10:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"00:00:00","2","123","456","781","297","111","00:30:00","11/12/00 00:00:00",1
"11/13/00 00:00:00",1,"Regular",0,0,7.91939990e+03,0.00000000e+00,2.44200001e+01,"00:00:00","00:00:00","00:31:50","00:25:50","00:03:16","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Weight lifting in before going for a ride...","00:00:00","1","123","456","781","297","111","01:00:56","11/12/00 00:00:00",1
"11/11/00 00:00:00",1,"Regular",0,0,0.00000000e+00,0.00000000e+00,4.60000000e+01,"00:00:00","00:10:00","00:42:30","00:45:10","00:07:20","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"00:00:00","2","123","456","781","297","111","01:45:00","11/05/00 00:00:00",1
"11/16/00 00:00:00",1,"jog",0,4,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"09:00:00","1","123","456","781","297","111","00:00:00","11/12/00 00:00:00",1
"11/22/00 00:00:00",1,"Tempo Riding",0,0,0.00000000e+00,0.00000000e+00,3.00000000e+01,"00:00:00","00:00:00","00:49:20","00:21:40","00:03:40","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"08:30:00","1","123","456","781","297","111","01:14:40","11/19/00 00:00:00",1
"11/29/00 00:00:00",1,"Overdistance",0,0,0.00000000e+00,0.00000000e+00,4.50000000e+01,"00:00:00","00:00:00","00:59:50","00:36:10","00:04:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"10:00:00","1","123","456","781","297","111","01:40:00","11/26/00 00:00:00",1
"11/25/00 00:00:00",1,"Regular",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","01:50:40","00:00:00","00:23:00","00:01:30","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"10:00:00","2","123","456","781","297","111","02:15:10","11/19/00 00:00:00",1
"11/30/00 00:00:00",1,"Jog",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"00:00:00","1","123","456","781","297","111","00:00:00","11/26/00 00:00:00",1
"12/07/00 00:00:00",1,"Overdistance",0,0,0.00000000e+00,0.00000000e+00,3.50000000e+01,"00:00:00","00:00:00","00:57:20","00:20:00","00:04:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode to Airport and back.","00:00:00","1","123","456","781","297","111","01:21:20","12/03/00 00:00:00",1
"12/08/00 00:00:00",1,"Rest Day",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rest day. Hope it doesn't snow tomorrow.
","00:00:00","1","123","456","781","297","111","00:00:00","12/03/00 00:00:00",1
"12/10/00 00:00:00",1,"Rest Day",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"00:00:00","1","123","456","781","297","111","00:00:00","12/10/00 00:00:00",1
"12/09/00 00:00:00",1,"Overdistance",0,0,0.00000000e+00,0.00000000e+00,6.00000000e+01,"00:00:00","01:00:00","00:45:00","00:36:00","00:02:50","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Richmond Loop. Half way down Iona road...","09:30:00","2","123","456","781","297","111","02:23:50","12/03/00 00:00:00",1
"12/05/00 00:00:00",1,"Overdistance",0,0,0.00000000e+00,0.00000000e+00,2.50000000e+01,"00:00:00","00:10:00","00:55:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Spireling Loop.","00:00:00","1","123","456","781","297","111","01:05:00","12/03/00 00:00:00",1
"12/11/00 00:00:00",1,"Weight Training",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:20:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Did weights...","08:30:00","1","123","456","781","297","111","00:20:00","12/10/00 00:00:00",1
"12/14/00 00:00:00",1,"Regular",0,0,4.00000000e+00,0.00000000e+00,1.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"00:00:00","1","123","456","781","297","111","00:00:00","12/10/00 00:00:00",1
"12/17/00 00:00:00",1,"Overdistance",0,0,0.00000000e+00,0.00000000e+00,5.00000000e+01,"00:00:00","00:00:00","00:41:10","00:46:20","00:16:10","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Richmond loop.","09:30:00","1","123","456","781","297","111","01:43:40","12/17/00 00:00:00",1
"12/16/00 00:00:00",1,"Overdistance",0,0,0.00000000e+00,0.00000000e+00,2.50000000e+01,"00:00:00","00:00:00","00:45:00","00:20:00","00:05:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"00:00:00","2","123","456","781","297","111","01:10:00","12/10/00 00:00:00",1
"12/18/00 00:00:00",1,"Rest Day",0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Monday is allows rest day...","00:00:00","1","123","456","781","297","111","00:00:00","12/17/00 00:00:00",1
"12/19/00 00:00:00",1,"Overdistance",0,0,0.00000000e+00,0.00000000e+00,3.50000000e+01,"00:00:00","00:00:00","00:49:30","00:40:40","00:04:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"07:30:00","2","123","456","781","297","111","01:34:10","12/17/00 00:00:00",1
"12/20/00 00:00:00",1,"Overdistance",0,0,0.00000000e+00,0.00000000e+00,3.30000000e+01,"00:00:00","00:00:00","01:01:10","00:24:30","00:04:10","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"08:00:00","2","123","456","781","297","111","01:29:50","12/17/00 00:00:00",1
"12/23/00 00:00:00",1,"Overdistance",0,0,0.00000000e+00,0.00000000e+00,7.00000000e+01,"00:00:00","00:30:00","01:30:20","00:47:30","00:10:10","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode for 2:59, need a nap when I was done.","00:00:00","1","123","456","781","297","111","02:58:00","12/17/00 00:00:00",1
"12/30/00 00:00:00",1,"Overdistance",0,0,0.00000000e+00,0.00000000e+00,2.70000000e+01,"00:00:00","00:00:00","00:46:10","00:15:10","00:03:40","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Sperling loop...","00:00:00","2","123","456","781","297","111","01:05:00","12/24/00 00:00:00",1
"01/01/01 00:00:00",1,"Overdistance",0,0,0.00000000e+00,0.00000000e+00,3.50000000e+01,"00:00:00","00:00:00","00:56:30","00:16:00","00:04:40","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,"10:00:00","2","123","456","781","297","111","01:17:10","12/31/00 00:00:00",1
"01/04/01 00:00:00",1,"Rest Day",48,3,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rest Day. Went to Barry's and received new schedule...","09:00:00","1","123","456","781","297","211","00:00:00","12/31/00 00:00:00",1
"01/03/01 00:00:00",1,"Overdistance",48,3,0.00000000e+00,0.00000000e+00,3.00000000e+01,"00:00:00","00:00:00","01:00:00","00:25:00","00:01:30","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode to Iona Beach and back... Felt a little tired from two previous days of cycling....","09:00:00","2","123","456","781","297","211","01:26:30","12/31/00 00:00:00",1
